time,open,high,low,close,MA,EMA,EMA,Volume,Plot,MFI Bar TOP Line,MFI Bar BOTTOM Line,WT Wave 1,WT Wave 2,VWAP,RSI+MFI Area,WT Bearish Divergence,WT Bullish Divergence,WT 2nd Bearish Divergence,WT 2nd Bullish Divergence,RSI,RSI Bearish Divergence,RSI Bullish Divergence,Stoch K,Stoch D,Stoch Bearish Divergence,Stoch Bullish Divergence,Schaff Trend Cycle 1,Schaff Trend Cycle 2,Over Bought Level 2,Over Bought Level 3,Over Sold Level 2,Sommi bearish flag,Sommi bullish flag,Sommi bearish diamond,Sommi bullish diamond,Buy and sell circle,Buy circle,Sell circle,Divergence buy circle,Divergence sell circle,Gold  buy gold circle,Plot,MFI Bar TOP Line,MFI Bar BOTTOM Line,WT Wave 1,WT Wave 2,VWAP,RSI+MFI Area,WT Bearish Divergence,WT Bullish Divergence,WT 2nd Bearish Divergence,WT 2nd Bullish Divergence,RSI,RSI Bearish Divergence,RSI Bullish Divergence,Stoch K,Stoch D,Stoch Bearish Divergence,Stoch Bullish Divergence,Schaff Trend Cycle 1,Schaff Trend Cycle 2,Over Bought Level 2,Over Bought Level 3,Over Sold Level 2,Sommi bearish flag,Sommi bullish flag,Sommi bearish diamond,Sommi bullish diamond,Buy and sell circle,Buy circle,Sell circle,Divergence buy circle,Divergence sell circle,Gold  buy gold circle
1768910400,91177.3,91339,89800.5,90635.2,90519.15100000001,93177.50044485158,91953.97107099323,23899.824,0,-95,-99,-82.27127991848982,-79.97448677940214,-2.296793139087683,-2.5774617280731964,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,-82.27127991848982,-79.97448677940214,-2.296793139087683,-2.5774617280731964,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1768924800,90635.2,90920,89228.2,89680.8,90531.27600000001,92859.61858622871,91448.82194410585,17545.452,0,-95,-99,-84.17881111035229,-82.26035377807658,-1.9184573322757075,-3.685216406499041,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,-84.17881111035229,-82.26035377807658,-1.9184573322757075,-3.685216406499041,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1768939200,89680.8,89826,87773.1,88379.9,90530.75400000002,92452.3714420261,90766.8392898601,18179.241,0,-95,-99,-88.1549780056743,-84.8683563448388,-3.2866216608354932,-4.298140161216179,,,,,,,17.460925024066853,,,,0.2703657825827359,,,60,100,-60,,,,,,,,,,,0,-95,-99,-88.1549780056743,-84.8683563448388,-3.2866216608354932,-4.298140161216179,,,,,,,17.460925024066853,,,,0.2703657825827359,,,60,100,-60,,,,,,,,,,
1768953600,88379.9,89560,88202.2,89382.6,90555.50150000003,92173.30131093282,90459.23055878008,7733.043,0,-95,-99,-85.72136377677772,-86.01838429760146,0.297020520823736,-4.268572658518915,,-86.01838429760146,,-86.01838429760146,,,,,,,,,,60,100,-60,,,,,-86.01838429760146,-107,,,,,0,-95,-99,-85.72136377677772,-86.01838429760146,0.297020520823736,-4.268572658518915,,-86.01838429760146,,-86.01838429760146,,,,,,,,,,60,100,-60,,,,,-86.01838429760146,-107,,,,
1768968000,89382.6,90099.6,89048.3,89175,90574.02600000001,91900.72846448437,90173.84599016228,7923.922,0,-95,-99,-79.78415297180534,-84.55349825141913,4.769345279613788,-4.56067558176769,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,-79.78415297180534,-84.55349825141913,4.769345279613788,-4.56067558176769,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1768982400,89175,89452.7,88642.2,88750.9,90583.5145,91614.38042225852,89857.63577012622,6026.058,0,-95,-99,-76.4734411969915,-80.65965264852487,4.186211451533367,-6.302854433943652,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,-76.4734411969915,-80.65965264852487,4.186211451533367,-6.302854433943652,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1768996800,88750.9,90542.2,88145.2,90235.2,90595.12100000001,91489.00038387137,89941.53893232039,26399.579,0,-95,-99,-68.18159043089226,-74.81306153322971,6.631471102337457,-5.337344983589178,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,-68.18159043089226,-74.81306153322971,6.631471102337457,-5.337344983589178,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1769011200,90235.2,90440.3,87212,90329.5,90605.92650000002,91383.59125806489,90027.75250291586,38191.097,0,-95,-99,-63.25403083152616,-69.30302081980332,6.048989988277164,-4.510797805965963,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,-63.25403083152616,-69.30302081980332,6.048989988277164,-4.510797805965963,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1769025600,90329.5,90361.5,89311.5,89410.1,90613.44500000002,91204.18296187717,89890.49639115678,12710.375,0,-95,-99,-55.40541183657266,-62.28034436633036,6.8749325297577,-7.670583647451653,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,-55.40541183657266,-62.28034436633036,6.8749325297577,-7.670583647451653,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1769040000,89410.1,90337.9,89410,89849.5,90623.69000000002,91081.02996534288,89881.38608201082,7424.724,0,-95,-99,-46.736214225649135,-55.131885631249325,8.39567140560019,-7.567088104141319,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,-46.736214225649135,-55.131885631249325,8.39567140560019,-7.567088104141319,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
