time,open,high,low,close,EMA Direction (debug),Entry Arrow Long,Entry Arrow Short,Invalidated (Long side),Invalidated (Short side),Volume,Volume MA
1785278160,27893.75,27910.5,27893.75,27907.75,-1,0,0,0,0,1272,1172.05
1785278220,27906.75,27907.75,27892,27893,-1,0,0,0,0,651,1162.8
1785278280,27893.75,27895.25,27875.5,27879.25,-1,0,0,0,0,1483,1097.6
1785278340,27878.75,27885.75,27854.5,27862,-1,0,0,0,0,1887,1143.2
1785278400,27861,27885.25,27860,27883.25,-1,0,0,0,0,1530,1146.2
1785278460,27882.75,27887.5,27876.25,27885,-1,0,0,0,0,793,1147.1
1785278520,27885.25,27890.5,27878.75,27885.25,-1,0,0,0,0,1010,1173.65
1785278580,27884.5,27887.5,27879.5,27884.75,-1,0,0,0,0,639,1161
1785278640,27885,27885.25,27860,27862.75,-1,0,0,0,0,1632,1219.8
1785278700,27863,27863.75,27841.25,27843.5,-1,0,0,0,0,2506,1277.6
1785278760,27843.75,27848.75,27829.25,27834.25,-1,0,0,0,0,2631,1358.65
1785278820,27833.5,27836.5,27818.75,27819,-1,0,0,0,0,1718,1350.05
1785278880,27819.25,27838.5,27814.75,27831.5,-1,0,0,0,0,2105,1412.35
1785278940,27830.5,27834.75,27818.5,27824.25,-1,0,0,0,0,1539,1447.55
1785279000,27824.75,27827.5,27817,27822.75,-1,0,0,0,0,1307,1474.7
1785279060,27823,27824.5,27807.5,27820.75,-1,0,0,0,0,1926,1525.65
1785279120,27821.5,27836.5,27818,27828.25,-1,0,0,0,0,1668,1456.35
1785279180,27827.5,27828.75,27786,27787.75,-1,0,0,0,0,3264,1556.05
1785279240,27787.75,27802.75,27783,27790.75,-1,0,0,0,0,2228,1632.75
1785279300,27790.75,27805,27790.75,27803,-1,0,1,0,0,1702,1674.55
1785279360,27803,27810.25,27785,27793.75,-1,0,0,0,1,1871,1704.5
1785279420,27793,27796.75,27780.75,27789.75,-1,0,0,0,0,1801,1762
1785279480,27790.25,27790.25,27773,27777.25,-1,0,0,0,0,2111,1793.4
1785279540,27777,27778,27756.5,27757,-1,0,0,0,0,2536,1825.85
1785279600,27758,27764.5,27745.25,27758.25,-1,0,0,0,0,2935,1896.1
1785279660,27758.25,27770.25,27752.25,27752.75,-1,0,1,0,0,2111,1962
1785279720,27753.5,27757,27742.5,27747.75,-1,0,0,0,1,1859,2004.45
1785279780,27748.5,27754.25,27731.5,27745,-1,0,0,0,0,2054,2075.2
1785279840,27744.5,27787.5,27743.25,27784.75,-1,0,0,0,0,2966,2141.9
1785279900,27784.75,27790.75,27770,27781,-1,0,0,0,1,2249,2129.05
1785279960,27781,27800,27779,27797,-1,0,0,0,0,1868,2090.9
1785280020,27796.25,27807.5,27787.5,27803.75,-1,0,0,0,0,1853,2097.65
1785280080,27802.75,27805.25,27794,27796.75,-1,0,0,0,0,1108,2047.8
1785280140,27796.25,27797,27743.75,27748,-1,0,0,0,0,2961,2118.9
1785280200,27748.5,27769.5,27739.75,27755.5,-1,0,0,0,0,2441,2175.6
1785280260,27755.25,27790.5,27747,27788,-1,0,1,0,0,2152,2186.9
1785280320,27787.25,27801,27787,27796.25,-1,0,0,0,1,1629,2184.95
1785280380,27794.75,27835.75,27792.25,27828,-1,0,0,0,0,2997,2171.6
1785280440,27827.25,27857.75,27820.25,27841.5,-1,0,0,0,0,2757,2198.05
1785280500,27842.25,27844.5,27825.5,27828.25,-1,0,0,0,0,1963,2211.1
1785280560,27829,27836.75,27814.5,27832.25,-1,0,0,0,0,2103,2222.7
1785280620,27832.5,27839.75,27818.5,27835,-1,0,0,0,0,1679,2216.6
1785280680,27835,27844.5,27819.75,27827,-1,0,0,0,0,1424,2182.25
1785280740,27827,27829.5,27817,27824.5,-1,0,0,0,0,1075,2109.2
1785280800,27825.25,27841,27808.75,27840.5,-1,0,0,0,0,1820,2053.45
1785280860,27839.75,27853,27827.75,27851.25,-1,0,0,0,0,2008,2048.3
1785280920,27851,27880.75,27850.5,27880,1,0,0,0,0,3274,2119.05
