time,open,high,low,close,TheStrat Label 1,TheStrat Label 2,TheStrat Label 3,2-1-2 BLR,2-1-2 BLC,3-1-2 BLR,3-2-2 BLR,Rev Strat 1-2-2 BLR,2-2 BLR,2-1-2 BRR,2-1-2 BRC,3-1-2 BRR,3-2-2 BRR,Rev Strat 1-2-2 BRR,2-2 BRR,Double Inside,PMG BLR,PMG BRR,Volume
1749837600,21788,21805,21601.25,21654,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,353931
1750024800,21784,21921.5,21722,21904.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59774
1750039200,21905.25,21958.75,21888.5,21935,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23140
1750053600,21934.5,22013.25,21925.75,21969.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49272
1750068000,21968.75,22168,21963.25,22151.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,155652
1750082400,22152,22224.5,22143.5,22165,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,278375
1750096800,22165.5,22186.75,22136.5,22163.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139435
1750111200,22163.5,22177.5,22006.75,22081,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133598
1750125600,22081.25,22117.25,22021.25,22081.75,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64906
1750140000,22082,22123.25,22003.5,22034,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83794
1750154400,22033.5,22110,21995.75,22095.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196497
1750168800,22095.25,22136.5,21941.5,21962.25,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514342
1750183200,21962,22001.5,21908,21953.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234136
1750197600,21937.5,22011,21862.75,21974,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97429
1750212000,21974.5,22003,21944.5,21988.25,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40986
1750226400,21988.5,22065.25,21981.25,22031.75,0,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,61805
1750240800,22031.25,22035.5,21926.5,22001,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,197974
1750255200,22001.25,22098.75,21940,22031.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,398647
1750269600,22032,22083,21883,21961.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430060
1750284000,21960.25,21971.25,21790,21840,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89525
1750298400,21839.75,21903.75,21822.25,21852.25,1,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43459
