time,open,high,low,close,EMA,Volume,Volume MA,EMA Direction (debug),Order Sent Long,Order Sent Short,Cancelled (Long side),Cancelled (Short side)
1784864820,28512.75,28520,28503.75,28505.25,,980,1029.85,-1,0,0,0,0
1784864880,28504.5,28510.25,28502.25,28508.5,,533,1023.8,-1,0,0,0,0
1784864940,28508,28514.5,28507.5,28510.75,,448,1020.4,-1,0,0,0,0
1784865000,28511.25,28511.75,28502.25,28507.5,,490,994.55,-1,0,0,0,0
1784865060,28507.25,28507.5,28498.25,28505.75,,892,994.7,-1,0,0,0,0
1784865120,28505.5,28507.75,28497,28505.25,,560,971.9,-1,0,0,0,0
1784865180,28505.25,28510.5,28500.75,28508,,480,940.15,-1,0,0,0,0
1784865240,28508.75,28510,28493.75,28498.5,,892,890.15,-1,0,0,0,0
1784865300,28497.5,28500,28486,28490.5,,1267,878.55,-1,0,0,0,0
1784865360,28491,28493.75,28487.5,28488.75,,704,851.55,-1,0,0,0,0
1784865420,28488,28489.75,28482,28485.25,,830,857.1,-1,0,0,0,0
1784865480,28485.75,28487.25,28482.25,28485.75,,419,844.9,-1,0,0,0,0
1784865540,28485.5,28486.5,28481,28485.5,28520.688768580694,570,818,-1,0,0,0,0
1784865600,28486.25,28492.5,28473.25,28476,,1418,856.85,-1,0,1,0,0
1784865660,28476.5,28478.25,28471.5,28472.5,,766,869.2,-1,0,0,0,0
1784865720,28472.5,28476.5,28470,28473.5,,765,876.4,-1,0,0,0,0
1784865780,28473.5,28482.5,28470.75,28476.5,,699,859.3,-1,0,0,0,0
1784865840,28476.5,28478.25,28466.25,28476,,1443,855.05,-1,0,0,0,0
1784865900,28476.25,28503.5,28476.25,28499.75,,1625,853.75,-1,0,0,0,0
1784865960,28499.5,28503,28488,28492.75,,962,837.15,-1,0,0,0,0
1784866020,28492,28514,28488.75,28513,,1115,843.9,-1,0,0,0,0
1784866080,28512.75,28515,28505.75,28512.75,,857,860.1,-1,0,0,0,0
1784866140,28512.25,28515,28507.75,28515,,521,863.75,-1,0,0,0,0
1784866200,28515,28516.25,28496.25,28498.75,,1061,892.3,-1,0,0,0,0
1784866260,28498,28504.25,28492,28500.75,,783,886.85,-1,0,0,0,0
1784866320,28500.75,28502.5,28484.25,28488.5,,827,900.2,-1,0,1,0,0
1784866380,28488.5,28493.5,28485.75,28486.5,,587,905.55,-1,0,0,0,0
1784866440,28486.5,28488.75,28481.75,28485.5,28508.959179053796,557,888.8,-1,0,0,0,0
1784866500,28485.75,28491.25,28482,28486.75,,501,850.5,-1,0,0,0,0
1784866560,28487.5,28499.5,28485.25,28499,,634,847,-1,0,0,0,0
1784866620,28499,28509.5,28493.25,28507.75,,824,846.7,-1,0,0,0,0
1784866680,28507.5,28511,28503.5,28507.25,,464,848.95,-1,0,0,0,0
1784866740,28507.25,28514,28502.5,28511.5,,685,854.7,-1,0,0,0,0
1784866800,28512,28512.75,28495.25,28498.5,,644,816,-1,0,0,0,0
1784866860,28499,28507.25,28494,28504.75,,608,808.1,-1,0,0,0,0
1784866920,28505.5,28521,28504.25,28515.75,,997,819.7,-1,0,0,0,0
1784866980,28515.5,28530.25,28515.25,28529.5,,947,832.1,1,0,0,0,0
1784867040,28529.25,28534.75,28528,28532.5,,928,806.35,1,0,0,0,0
1784867100,28533.25,28537,28526,28528.25,,743,762.25,1,0,0,0,0
1784867160,28529,28535.75,28522,28535.75,,678,748.05,1,0,0,0,0
1784867220,28535.75,28554.5,28534.5,28550.25,,1816,783.1,1,0,0,0,0
1784867280,28550.25,28556.75,28548,28553.5,,1078,794.15,1,0,0,0,0
1784867340,28554.25,28556.25,28549.75,28551.25,28523.056119369197,683,802.25,1,0,0,0,0
1784867400,28550.5,28555.5,28546.25,28548,,774,787.9,1,0,0,0,0
1784867460,28548.75,28555.5,28547,28554,,541,775.8,1,0,0,0,0
1784867520,28553.5,28558,28543.5,28543.75,,792,774.05,1,1,0,0,0
1784867580,28544,28549.25,28538,28541.25,,757,782.55,1,0,0,0,0
1784867640,28542,28548.25,28539.75,28546,,567,783.05,1,0,0,0,0
1784867700,28545.5,28550.75,28542,28546.75,,389,777.45,1,0,0,0,0
1784867760,28546.5,28552.75,28538.5,28542.5,,659,778.7,1,0,0,0,0
1784867820,28542.75,28545.25,28536,28536.25,,451,760.05,1,0,0,0,0
1784867880,28536.5,28538.75,28532.75,28536.5,,732,773.45,1,0,0,0,0
1784867940,28537.5,28538.75,28527,28529.5,,666,772.5,1,0,0,0,0
1784868000,28530,28535.5,28516,28518.5,,1012,790.9,1,0,0,0,0
1784868060,28519.25,28520,28511.75,28514.75,,794,800.2,1,0,0,0,0
1784868120,28515,28522.5,28512.5,28521.75,,631,781.9,1,0,0,0,0
1784868180,28522,28534.25,28521.75,28527,,1030,786.05,1,0,0,0,0
1784868240,28527,28528.75,28520.5,28528.75,28524.954079579464,665,772.9,1,0,0,0,0
1784868300,28528.5,28536.25,28524.5,28535.75,,664,768.95,1,0,0,0,0
1784868360,28536,28538,28522.25,28532,,814,775.75,1,0,0,0,0
1784868420,28531.5,28535.25,28523.75,28525,,653,717.6,1,0,0,0,0
1784868480,28523.75,28526.75,28519.5,28521.75,,412,684.3,-1,0,0,0,0
1784868540,28521.5,28529.75,28519.25,28529.25,,529,676.6,1,0,0,0,0
1784868600,28527.75,28547.75,28526.75,28534.25,,1384,707.1,1,0,0,0,0
1784868660,28533.75,28534.5,28529,28532.75,,475,703.8,1,0,0,0,0
1784868720,28533.25,28540.25,28530.25,28540.25,,396,684,1,0,0,0,0
1784868780,28540.5,28546.5,28538.25,28542,,669,679.6,1,0,0,0,0
1784868840,28542.25,28554.5,28542,28545,,754,688.95,1,0,0,0,0
1784868900,28545,28554.5,28541.25,28548.5,,647,701.85,1,1,0,0,0
1784868960,28548.5,28549,28543.25,28546.75,,378,687.8,1,0,0,0,0
1784869020,28546.5,28571.5,28543,28569,,1858,758.15,1,0,0,0,0
1784869080,28569,28569.25,28554.25,28556.75,,832,763.15,1,0,0,0,0
1784869140,28557.5,28567.5,28556.75,28565,28538.302719719642,424,751.05,1,1,0,1,0
1784869200,28564.75,28575.75,28559.5,28559.75,,1431,772,1,0,0,0,0
1784869260,28559.5,28560,28548.75,28550.25,,775,771.05,1,0,0,0,0
1784869320,28551,28557,28547.75,28556.75,,525,765.75,1,0,0,0,0
1784869380,28556.5,28572,28553,28560.25,,906,759.55,1,0,0,0,0
1784869440,28559.5,28568.5,28555.75,28563,,504,751.5,1,0,0,0,0
1784869500,28562.25,28574.5,28562,28573.5,,572,746.9,1,0,0,0,0
1784869560,28572.5,28577.25,28567.5,28576.25,,919,752.15,1,0,0,0,0
1784869620,28575.75,28590.75,28573.5,28586,,1845,811.75,1,0,0,0,0
1784869680,28585.75,28597.75,28584.5,28593.5,,1171,849.7,1,0,0,0,0
1784869740,28593.75,28600.25,28584.5,28586.25,,1159,881.2,1,0,0,0,0
1784869800,28585.75,28591.75,28579.75,28580.5,,735,848.75,1,0,0,0,0
1784869860,28580.5,28595.75,28579,28593,,634,856.7,1,0,0,0,0
1784869920,28592.5,28596,28589.5,28593.75,,420,857.9,1,0,0,0,0
1784869980,28593.25,28594.25,28588.75,28593,,383,843.6,1,0,0,0,0
1784870040,28592.25,28593.5,28577.75,28592.75,28556.45181314643,670,839.4,1,0,0,0,0
1784870100,28592.75,28593,28584,28586.25,,607,837.4,1,0,0,0,0
1784870160,28586.75,28594.25,28578.75,28592.25,,1079,872.45,1,0,0,0,0
1784870220,28592,28596,28586.5,28588.5,,783,818.7,1,0,0,0,0
1784870280,28589.75,28593,28576.25,28578.25,,692,811.7,1,0,0,0,0
1784870340,28578.5,28588,28570.25,28585.25,,1152,848.1,1,0,0,0,0
1784870400,28585.5,28594,28578.25,28593.5,,656,809.35,1,0,0,0,0
1784870460,28593.5,28600,28585,28587.5,,1136,827.4,1,0,0,0,0
1784870520,28588.5,28596,28584.25,28591,,446,823.45,1,0,0,0,0
1784870580,28591.5,28596.75,28590.25,28593,,353,795.8,1,0,0,0,0
1784870640,28593.25,28595.25,28585.75,28591.5,,541,797.65,1,0,0,0,0
1784870700,28592.75,28595.25,28584.75,28594.5,,872,812.65,1,0,0,0,0
1784870760,28593.5,28603.25,28593,28594.25,,907,812.05,1,0,0,0,0
1784870820,28594.25,28599,28585.25,28585.5,,604,750,1,0,0,0,0
1784870880,28586,28591.75,28582,28584.25,,535,718.2,1,0,0,0,0
1784870940,28584,28586.5,28579.5,28582.75,28565.217875430953,514,685.95,1,0,0,0,0
1784871000,28583,28590.25,28577,28579.25,,995,698.95,1,0,0,0,0
1784871060,28579.75,28585.25,28578.25,28584,,427,688.6,1,0,0,0,0
1784871120,28584,28590,28578.5,28580,,544,694.8,1,0,0,0,0
1784871180,28580.25,28581.5,28570.75,28577.25,,798,715.55,1,0,0,0,0
1784871240,28577.75,28584.75,28570,28583.5,,587,711.4,1,0,0,0,0
1784871300,28584.25,28584.75,28567,28570,,851,723.6,1,0,0,0,0
1784871360,28570.25,28572.5,28566,28571.25,,570,698.15,1,0,0,0,0
1784871420,28570.75,28579.25,28566.75,28575,,677,692.85,1,0,0,0,0
1784871480,28575.25,28588,28568,28586.5,,617,689.1,1,0,0,0,0
1784871540,28586.5,28588.75,28576.75,28581.5,,683,665.65,1,0,0,0,0
1784871600,28580.75,28583,28574,28575.75,,529,659.3,1,0,0,0,0
1784871660,28576,28577,28567.75,28573.5,,840,644.5,1,0,0,0,0
1784871720,28572.75,28578.5,28567.25,28578.5,,515,647.95,1,0,0,0,0
1784871780,28579,28584,28573,28583.25,,538,657.2,1,0,0,0,0
1784871840,28583.25,28595,28580.25,28591,28573.811916953968,780,669.15,1,0,0,0,0
1784871900,28590.5,28598,28586,28591.25,,868,668.95,1,0,0,0,0
1784871960,28591,28593.5,28585.25,28589.5,,404,643.8,1,0,0,0,0
1784872020,28589.5,28606.75,28588.75,28604.25,,1578,692.5,1,1,0,0,0
1784872080,28605,28607.25,28599.75,28600.25,,706,701.05,1,0,0,0,0
1784872140,28601.25,28601.25,28587.75,28588.75,,512,700.95,1,0,0,0,0
1784872200,28588.5,28593.5,28579.75,28580.5,,824,692.4,1,0,0,0,0
1784872260,28581,28583.75,28572.25,28575.75,,734,707.75,1,0,0,0,0
1784872320,28575.5,28575.5,28567.75,28571.25,,870,724.05,1,0,0,0,0
1784872380,28570.75,28572.5,28567.75,28571.25,,273,697.8,1,0,0,0,0
1784872440,28570.25,28572.5,28553.75,28556.25,,1155,726.2,-1,0,0,0,0
1784872500,28556,28557.75,28543.5,28549.5,,1370,752.15,-1,0,0,0,0
1784872560,28548.75,28556.5,28545,28550.5,,651,756.2,-1,0,0,0,0
1784872620,28550,28553.75,28545.25,28546.5,,526,748.65,-1,0,0,0,0
1784872680,28547,28551.5,28545,28546.75,,331,734.35,-1,0,0,0,0
1784872740,28546.75,28547.25,28544,28545.25,28564.29127796931,319,716.15,-1,0,0,0,0
1784872800,28546,28549.5,28536.25,28541.25,,1096,744.5,-1,0,0,0,0
1784872860,28541.25,28544,28534,28534.5,,680,736.5,-1,0,0,0,0
1784872920,28535,28541.25,28533.25,28541,,644,742.95,-1,0,0,0,0
1784872980,28541.25,28543.5,28528.75,28530,,771,754.6,-1,0,0,0,0
1784873040,28530,28531,28521,28523.75,,804,755.8,-1,0,0,0,0
1784873100,28524,28524,28513.75,28521.5,,897,757.25,-1,0,0,0,0
1784873160,28521.5,28524.5,28513.5,28523,,736,773.85,-1,0,1,0,0
1784873220,28523.5,28529.25,28519.5,28525.5,,792,734.55,-1,0,0,0,0
1784873280,28524.75,28525.25,28518.5,28519.75,,590,728.75,-1,0,0,0,0
1784873340,28519.75,28523.5,28516.25,28517.25,,536,729.95,-1,0,0,0,0
1784873400,28517.75,28527.5,28517.75,28522.5,,768,727.15,-1,0,0,0,0
1784873460,28522,28524,28510.5,28512,,714,726.15,-1,0,0,0,0
1784873520,28512.25,28520,28507.75,28517.25,,684,716.85,-1,0,0,0,0
1784873580,28517.25,28519.75,28502.75,28507,,811,743.75,-1,0,0,0,0
1784873640,28507,28512.25,28504,28509.25,28545.944185312874,546,713.3,-1,0,0,0,0
1784873700,28509.75,28517.75,28509,28513.5,,707,680.15,-1,0,0,0,0
1784873760,28513,28528,28508.5,28526.5,,1128,704,-1,0,0,0,0
1784873820,28526,28529,28522,28525.25,,673,711.35,-1,0,0,0,0
1784873880,28526,28531.5,28521,28526.5,,686,729.1,-1,0,0,0,0
1784873940,28526.5,28549.25,28526.25,28548,,1197,773,-1,0,0,0,0
1784874000,28548.25,28558.25,28546.75,28555.25,,1405,788.45,-1,0,0,0,0
1784874060,28556,28566,28556,28559.25,,843,796.6,-1,0,0,0,0
1784874120,28559,28563.5,28554.25,28560.75,,645,796.65,-1,0,0,0,0
1784874180,28561.75,28564.75,28547.25,28552.25,,849,800.55,-1,0,0,0,0
1784874240,28552.75,28559.75,28547.25,28557.5,,616,791.15,-1,0,0,0,0
1784874300,28557.75,28576.25,28557,28567.75,,1371,814.85,1,0,0,0,0
1784874360,28568.75,28571.25,28557.5,28564,,680,812.05,-1,0,0,0,0
1784874420,28563.75,28564,28545.5,28549,,935,819.2,-1,0,0,0,0
1784874480,28548.75,28549.25,28527.25,28528,,1482,863.8,-1,0,0,0,0
1784874540,28528,28539.75,28521.75,28536.25,28542.71279020858,1134,893.7,-1,0,0,0,0
1784874600,28535.5,28537.5,28525.5,28528,,857,898.15,-1,0,1,0,0
1784874660,28527.5,28540.5,28527.25,28539.75,,833,904.1,-1,0,0,0,0
1784874720,28540,28543.25,28529,28529.5,,786,909.2,-1,0,0,0,0
1784874780,28529.75,28536.75,28528.75,28532.25,,392,888.25,-1,0,0,0,0
1784874840,28532.5,28542.75,28526,28542,,796,900.75,-1,0,0,0,0
1784874900,28542.25,28549.25,28536.5,28547.25,,839,907.35,1,0,0,0,0
1784874960,28547,28561,28544.75,28557.75,,1038,902.85,1,0,0,0,0
1784875020,28557.5,28557.5,28545.75,28547.5,,790,908.7,1,0,0,0,0
1784875080,28547.25,28549.5,28537.75,28542.5,,780,913.4,-1,0,0,0,0
1784875140,28542.75,28545.25,28539.75,28542.75,,301,868.6,-1,0,0,0,0
1784875200,28542.5,28546.25,28533.5,28535.5,,558,826.25,-1,0,1,0,0
1784875260,28536,28536.5,28529.5,28532.25,,478,808,-1,0,0,0,0
1784875320,28533.25,28533.75,28523.25,28524.75,,468,799.15,-1,0,0,0,0
1784875380,28525,28525.25,28515,28516.5,,724,792.9,-1,0,0,0,0
1784875440,28516.75,28517.5,28505,28507.75,28531.058526805722,744,799.3,-1,0,0,0,0
1784875500,28507,28508,28495.25,28499.75,,1504,805.95,-1,0,0,0,0
1784875560,28500.5,28506.75,28499,28501,,1041,824,-1,0,0,0,0
1784875620,28500.5,28506.75,28500.25,28506,,390,796.75,-1,0,0,0,0
1784875680,28506.25,28506.5,28495.5,28497.75,,587,752,-1,0,0,0,0
1784875740,28498,28499.25,28481.5,28485,,1073,748.95,-1,0,0,0,0
1784875800,28485.75,28496,28484.75,28492.75,,944,753.3,-1,0,0,0,0
1784875860,28492.25,28495.25,28485.25,28487,,702,746.75,-1,0,0,0,0
1784875920,28488,28507.75,28487.25,28507.25,,700,742.45,-1,0,0,0,0
1784875980,28507.25,28513,28504.5,28508.25,,715,758.6,-1,0,0,0,0
1784876040,28508,28517.5,28506.25,28514,,536,745.6,-1,0,0,0,0
1784876100,28513.5,28516.75,28507.25,28510,,500,728.65,-1,0,0,0,0
1784876160,28509.5,28523.5,28506.75,28520.75,,787,716.1,-1,0,0,0,0
1784876220,28520.75,28523.75,28515.75,28521.5,,460,699.6,-1,0,0,0,0
1784876280,28521.75,28536.25,28521.5,28536.25,,917,706.45,-1,0,0,0,0
1784876340,28535.75,28547.25,28535.75,28544.75,28535.622351203816,1218,752.3,1,0,0,0,1
1784876400,28544.25,28558.5,28540,28554.5,,1969,822.85,1,0,0,0,0
1784876460,28555.75,28569,28552.5,28563.5,,1457,871.8,1,0,0,0,0
1784876520,28563.5,28579.75,28560.5,28575.75,,1462,921.5,1,0,0,0,0
1784876580,28575.5,28583.5,28572.25,28582,,947,932.65,1,0,0,0,0
1784876640,28581.75,28587.25,28571.75,28572.5,,1128,951.85,1,0,0,0,0
1784876700,28573,28573.5,28562.75,28569,,1028,928.05,1,0,0,0,0
1784876760,28569.25,28575,28557,28570.25,,948,923.4,1,0,0,0,0
1784876820,28570.5,28574.75,28566.25,28574.25,,461,926.95,1,0,0,0,0
1784876880,28574,28581,28567.75,28575.5,,592,927.2,1,0,0,0,0
1784876940,28574.75,28598.25,28574.25,28597.75,,1298,938.45,1,0,0,0,0
1784877000,28598,28612.5,28597.25,28611.5,,1644,973.45,1,0,0,0,0
1784877060,28612.25,28620.75,28608.5,28618.25,,1514,1014.05,1,0,0,0,0
1784877120,28617.75,28630.75,28617.25,28625.25,,1651,1061.6,1,0,0,0,0
1784877180,28625.75,28630.75,28620.25,28628,,980,1074.85,1,0,0,0,0
1784877240,28628,28638,28625.5,28635.5,28568.914900802545,1215,1108.8,1,0,0,0,0
1784877300,28636.5,28639,28622,28636,,1189,1143.25,1,0,0,0,0
1784877360,28635.5,28644.25,28626.5,28641.25,,1268,1167.3,1,0,0,0,0
1784877420,28641.25,28656.5,28637.75,28651.25,,1661,1227.35,1,0,0,0,0
1784877480,28652,28655.25,28638.25,28643.25,,1060,1234.5,1,0,0,0,0
1784877540,28643.25,28648.25,28640.5,28646.25,,538,1200.5,1,0,0,0,0
1784877600,28646.75,28654.5,28641.75,28645.25,,700,1137.05,1,0,0,0,0
1784877660,28645.5,28647.5,28637,28644.75,,729,1100.65,1,0,0,0,0
1784877720,28645,28652.75,28641.5,28645,,542,1054.65,1,0,0,0,0
1784877780,28644,28644,28633.25,28636.5,,634,1039,1,0,0,0,0
1784877840,28635.5,28642.25,28632,28637.25,,576,1011.4,1,0,0,0,0
1784877900,28638.5,28659.25,28635,28659,,1141,1017.05,1,0,0,0,0
1784877960,28657.5,28663.5,28647.5,28648.25,,1172,1028.25,1,0,0,0,0
1784878020,28648.75,28650.75,28643.75,28646.25,,448,1027.6,1,0,0,0,0
1784878080,28646.25,28648.75,28638.5,28648,,594,1027.7,1,0,0,0,0
1784878140,28648.5,28654.75,28645,28652.25,28596.693267201696,372,981.4,1,0,0,0,0
1784878200,28653.25,28658.5,28644,28654.75,,907,944.55,1,1,0,0,0
1784878260,28653.75,28658,28637.75,28641.75,,771,907.4,1,0,0,0,0
1784878320,28641.5,28645,28637.25,28644.5,,571,853.4,1,0,0,0,0
1784878380,28644.75,28647.5,28637,28642,,596,834.2,1,0,0,0,0
1784878440,28642.25,28645.75,28634.5,28643.25,,636,805.25,1,0,0,0,0
1784878500,28644,28648,28637,28639.5,,455,768.55,1,0,0,0,0
1784878560,28639.25,28645.25,28637.75,28640.5,,393,724.8,1,0,0,0,0
1784878620,28640,28644.25,28637,28642,,443,663.9,1,0,0,0,0
1784878680,28642.25,28644.25,28631.75,28634.25,,425,632.15,1,0,0,0,0
1784878740,28634,28637.5,28630,28632,,558,633.15,1,0,0,0,0
1784878800,28632.5,28634,28623,28623.75,,675,631.9,1,0,0,0,0
1784878860,28624.5,28626.75,28614,28619.75,,1207,655.8,1,0,0,0,0
1784878920,28619.5,28622,28613.5,28615.25,,578,657.6,1,0,0,0,0
1784878980,28615.5,28618.25,28610,28618.25,,653,658.55,1,0,0,0,0
1784879040,28617.75,28632.25,28616,28625.75,28606.37884480113,1070,683.25,1,0,0,0,0
1784879100,28626.5,28629.25,28623,28623.75,,495,650.95,1,0,0,0,0
1784879160,28624.25,28626.75,28617.25,28621,,509,617.8,1,0,0,0,0
1784879220,28621,28624.5,28616.25,28623,,417,616.25,1,0,0,0,0
1784879280,28623.25,28627.25,28615.75,28621.25,,625,617.8,1,0,0,0,0
1784879340,28621.75,28632.25,28616.75,28628.75,,936,646,1,0,0,0,0
1784879400,28629.75,28633.75,28618.25,28620.25,,767,639,1,1,0,0,0
1784879460,28620.25,28625.5,28618.25,28622,,310,615.95,1,0,0,0,0
1784879520,28621.75,28624.5,28619,28619.5,,409,607.85,1,0,0,0,0
1784879580,28618.75,28628,28614.25,28627.75,,552,605.65,1,0,0,0,0
1784879640,28627,28628.75,28622.5,28624.75,,422,594.95,1,0,0,0,0
1784879700,28625,28632,28622,28623.5,,434,593.9,1,0,0,0,0
1784879760,28623,28627.5,28619.5,28623,,420,595.25,1,0,0,0,0
1784879820,28623.5,28625,28618,28621,,332,589.7,1,0,0,0,0
1784879880,28620,28625,28620,28622.75,,225,579.7,1,0,0,0,0
1784879940,28621.75,28622.75,28612.5,28615.75,28609.502563200753,503,576.95,1,0,0,0,0
1784880000,28616.75,28619.5,28609,28610.75,,1024,594.4,1,0,0,0,0
1784880060,28610.5,28616,28604.25,28607.75,,1221,595.1,1,0,0,0,0
1784880120,28607.75,28607.75,28593.25,28601,,1323,632.35,-1,0,0,0,0
1784880180,28601.25,28604.25,28591.5,28604,,1191,659.25,-1,0,0,0,0
1784880240,28603.25,28605.5,28589.75,28592.25,,891,650.3,-1,0,0,0,0
1784880300,28592,28593.5,28574.75,28581.75,,1765,713.8,-1,0,0,0,0
1784880360,28581.75,28588.75,28577.25,28582.75,,826,729.65,-1,0,0,0,0
1784880420,28582.75,28588.25,28577,28583,,735,745.55,-1,0,1,0,0
1784880480,28583.25,28590.25,28579.25,28584,,822,755.4,-1,0,0,0,0
1784880540,28583.25,28597.75,28577.25,28579.5,,910,754.1,-1,0,0,0,0
1784880600,28578.75,28585,28576.25,28576.75,,631,747.3,-1,0,0,0,0
1784880660,28576.75,28578.25,28565.5,28570.75,,1270,795.3,-1,0,0,0,0
1784880720,28570.25,28571,28557,28561.25,,1318,840.75,-1,0,0,0,0
1784880780,28561.25,28570.25,28559.75,28566.25,,870,856.65,-1,0,0,0,0
1784880840,28566.25,28580.75,28566.25,28574.25,28597.7517088005,959,883.5,-1,0,0,0,0
1784880900,28573.5,28582,28571.5,28579.5,,900,906.8,-1,0,0,0,0
1784880960,28579.75,28596.25,28578.75,28595.25,,1327,952.15,-1,0,0,0,0
1784881020,28595.75,28601.75,28590.75,28591.75,,961,983.6,-1,0,0,0,0
1784881080,28592.5,28595.75,28574.75,28575.25,,1062,1025.45,-1,0,0,0,0
1784881140,28575.5,28594.5,28575,28594.25,,788,1039.7,-1,0,0,0,0
1784881200,28594.25,28599.25,28588.75,28596.75,,723,1024.65,-1,0,0,0,0
1784881260,28597.25,28602.25,28588.5,28593,,975,1012.35,-1,0,0,0,0
1784881320,28592,28603,28592,28598,,604,976.4,-1,0,0,0,0
1784881380,28597.5,28601,28591,28597.75,,630,948.35,-1,0,0,0,0
1784881440,28597.75,28601.5,28585.25,28588.5,,954,951.5,-1,0,0,0,0
1784881500,28587.25,28591.75,28581,28588.25,,997,913.1,-1,0,0,0,0
1784881560,28588,28608.75,28587.75,28602.25,,1357,939.65,-1,0,0,0,0
1784881620,28602.5,28604,28594.75,28599.25,,658,935.8,-1,0,0,0,0
1784881680,28599.75,28603.75,28595,28598.25,,565,922.95,-1,0,0,0,0
1784881740,28599,28623,28599,28622.5,28606.001139200333,1651,960,1,0,0,0,0
1784881800,28622,28631.5,28614,28621.5,,1449,1000.9,1,0,0,0,0
1784881860,28621,28635,28615.75,28631.25,,1152,995,1,1,0,0,0
1784881920,28631,28636.75,28626,28633.25,,826,970.4,1,0,0,0,0
1784881980,28633.5,28641.5,28632.5,28635.25,,907,972.25,1,0,0,0,0
1784882040,28635,28638.5,28631.25,28635,,632,955.9,1,0,0,0,0
1784882100,28635.75,28639,28628,28630.25,,719,946.85,1,0,0,0,0
1784882160,28631,28640,28629.25,28640,,748,917.9,1,0,0,0,0
1784882220,28639.5,28649.5,28638,28643.25,,893,914.5,1,0,0,0,0
1784882280,28643.75,28644.75,28633.25,28635.75,,544,888.6,1,0,0,0,0
1784882340,28635.5,28638.25,28632.5,28632.5,,452,871.8,1,0,0,0,0
1784882400,28633,28637.5,28627.25,28630.25,,684,869.85,1,0,0,0,0
1784882460,28630.25,28632.5,28623.5,28631.5,,614,851.8,1,0,0,0,0
1784882520,28631,28634,28625,28625.25,,536,848.4,1,0,0,0,0
1784882580,28625.5,28628,28619.25,28624.25,,977,865.75,1,0,0,0,0
1784882640,28624.25,28631.5,28621.5,28629.75,28613.917426133554,534,844.75,1,0,0,0,0
1784882700,28629.5,28631.5,28625,28629.25,,341,811.95,1,0,0,0,0
1784882760,28628.75,28634.25,28624.5,28625,,566,772.4,1,0,0,0,0
1784882820,28625.5,28631.25,28616.25,28620,,844,781.7,1,0,0,0,0
1784882880,28620.5,28621,28608.75,28611.75,,999,803.4,1,0,0,0,0
1784882940,28611.75,28621.75,28611.75,28619.75,,655,753.6,1,0,0,0,0
1784883000,28620,28626.75,28617,28617,,623,712.3,1,0,0,0,0
1784883060,28617.25,28621.75,28614.75,28619.25,,404,674.9,1,0,0,0,0
1784883120,28619.25,28620.25,28614,28619.25,,333,650.25,1,0,0,0,0
1784883180,28619.75,28624.75,28613,28614.5,,525,631.15,1,0,0,0,0
1784883240,28613.25,28626.5,28613.25,28624,,530,626.05,1,0,0,0,0
1784883300,28624,28633.75,28620.5,28629,,775,628.85,1,0,0,0,0
1784883360,28628.5,28629.5,28619.5,28622.25,,551,619,1,0,0,0,0
1784883420,28621.75,28626.25,28617,28617.5,,580,603.35,1,0,0,0,0
1784883480,28618.25,28618.75,28612.5,28614.25,,348,593.55,1,0,0,0,0
1784883540,28613.75,28625,28612.25,28620.5,28616.111617422368,569,599.4,1,0,0,0,0
1784883600,28621.75,28625.25,28610.75,28616,,764,603.4,1,0,0,0,0
1784883660,28616.25,28632,28614.5,28627.75,,748,610.1,1,0,0,0,0
1784883720,28628,28635.75,28620.25,28635.25,,878,627.2,1,0,0,0,0
1784883780,28634.25,28637.25,28625.75,28636.25,,719,614.3,1,0,0,0,0
1784883840,28637.25,28637.25,28619.5,28621.25,,561,615.65,1,0,0,0,0
1784883900,28621.25,28625.75,28614.75,28619,,489,623.05,1,0,0,0,0
1784883960,28618.25,28629.5,28617.25,28629,,586,624.05,1,0,0,0,0
1784884020,28628.75,28650,28627.5,28649,,1186,641.15,1,0,0,0,0
1784884080,28648.75,28652.5,28645.75,28652,,992,640.8,1,0,0,0,0
1784884140,28651.5,28681.25,28650,28677.25,,2321,724.1,1,0,0,0,0
1784884200,28677,28681.5,28672,28672.5,,921,739,1,0,0,0,0
1784884260,28671.5,28675.25,28658.5,28659.75,,903,763.95,1,0,0,0,0
1784884320,28659.5,28660.75,28640.5,28643.5,,1125,803.55,1,0,0,0,0
1784884380,28643.5,28649.5,28642.75,28645.5,,631,808.85,1,0,0,0,0
1784884440,28645,28645.5,28638.25,28642.5,28624.907744948247,533,809,1,0,0,0,0
1784884500,28642,28649,28632,28632.75,,787,809.6,1,0,0,0,0
1784884560,28633,28650,28632.5,28647,,642,814.15,1,0,0,0,0
1784884620,28646.75,28653,28643.75,28643.75,,821,826.2,1,0,0,0,0
1784884680,28644,28644.25,28635.5,28637.5,,462,831.9,1,0,0,0,0
1784884740,28637.5,28651,28633.25,28648.25,,850,845.95,1,0,0,0,0
1784884800,28648,28651.75,28643,28648.5,,892,852.35,1,0,0,0,0
1784884860,28648.25,28661.25,28646.75,28660,,689,849.4,1,0,0,0,0
1784884920,28660,28661.75,28648.75,28650,,638,837.4,1,0,0,0,0
1784884980,28650.25,28659.25,28649.25,28659,,411,822,1,0,0,0,0
1784885040,28659,28663.25,28654,28661.25,,601,824,1,0,0,0,0
1784885100,28661.5,28676.5,28659.5,28672.5,,1006,849.85,1,0,0,0,0
1784885160,28672.5,28677,28665.25,28666.5,,576,849.35,1,0,0,0,0
