time,open,high,low,close,Regime Ratio (debug),Dynamic Stop (debug),EMA Direction (debug),LOC Direction (debug),Bias Direction (debug),Regime Ratio (debug),Current Session Stop (debug),Entry Arrow Long,Entry Arrow Short,Invalidated (Long side),Invalidated (Short side),Volume,Volume MA
1784087820,30017,30019.5,30009.5,30010.5,0.01275417350105285,21.25,1,1,1,0.01275417350105285,21.25,0,0,0,0,671,558.05
1784087880,30011,30014,30010,30013,0.01275417350105285,21.25,1,1,1,0.01275417350105285,21.25,0,0,0,0,262,553.95
1784087940,30013,30015.5,30010.5,30012.5,0.01275417350105285,21.25,1,1,1,0.01275417350105285,21.25,0,0,0,0,307,552.85
1784088000,30013,30016.75,30012.5,30014.75,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,379,559.8
1784088060,30015.5,30016,30011.25,30015,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,247,520.7
1784088120,30014.5,30014.75,30009.25,30010,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,378,499.2
1784088180,30010,30011.75,30005.5,30010.25,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,514,497
1784088240,30010.75,30013.25,30007.75,30008.75,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,353,494.1
1784088300,30009,30010,30001.75,30002.75,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,635,500.55
1784088360,30004.25,30007.25,30003.25,30005,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,287,498.95
1784088420,30004,30004,30000.75,30001,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,391,501.95
1784088480,30002,30002.25,29997.75,30000.25,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,546,495.9
1784088540,30000.75,30002.5,29995.75,29998,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,451,475.95
1784088600,29998.25,30002.5,29997,30002.25,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,431,405.55
1784088660,30001.75,30006,30001,30005,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,590,405.7
1784088720,30005,30007,30000,30006,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,306,401.75
1784088780,30006,30006.25,30002.5,30003.5,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,215,393.25
1784088840,30003,30003,29997.75,30001,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,424,400.95
1784088900,30000.75,30004.25,29996,30001.25,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,707,421.5
1784088960,30001.25,30009,30000.25,30005.25,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,497,429.55
1784089020,30005,30012,30001,30008,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,709,431.45
1784089080,30008,30009.25,30006.25,30008.5,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,219,429.3
1784089140,30007.75,30009.5,30005.25,30009,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,216,424.75
1784089200,30008,30012,30006.75,30011.5,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,251,418.35
1784089260,30010.75,30012.25,30007.75,30009.25,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,292,420.6
1784089320,30009.5,30009.5,30003,30009.5,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,342,418.8
1784089380,30010,30013.25,30010,30012.25,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,378,412
1784089440,30011.5,30013,30008.75,30009.25,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,172,402.95
1784089500,30009.75,30011,30008.25,30009.25,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,125,377.45
1784089560,30009,30009.75,30005.75,30008.5,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,290,377.6
1784089620,30008,30008.75,30002,30003,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,398,377.95
1784089680,30003,30005.25,29997,29998.75,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,541,377.7
1784089740,29998.75,30000,29989.5,29989.5,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,893,399.8
1784089800,29989.75,29992.25,29983,29989.25,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,1102,433.35
1784089860,29989,29992.75,29987.25,29989.5,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,520,429.85
1784089920,29990,29995,29986,29993.25,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,481,438.6
1784089980,29994.75,29997.75,29993.75,29997,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,365,446.1
1784090040,29997,29999,29986,29988.75,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,577,453.75
1784090100,29989,29996.5,29987.5,29996.25,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,352,436
1784090160,29996.75,30007.25,29996.25,30003,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,1013,461.8
1784090220,30003.25,30004.25,30000.5,30001.5,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,364,444.55
1784090280,30001,30007.5,30000.75,30004.25,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,483,457.75
1784090340,30003.75,30007.25,30002,30005.25,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,298,461.85
1784090400,30005.25,30008.75,30005.25,30006.75,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,250,461.8
1784090460,30006,30007,30002,30007,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,354,464.9
1784090520,30006.75,30012,30005.25,30008.25,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,612,478.4
1784090580,30008.25,30008.25,30001.25,30002.25,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,431,481.05
1784090640,30002.75,30005.5,30001.75,30005.5,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,286,486.75
1784090700,30005.5,30006.75,30004.25,30005.5,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,159,488.45
1784090760,30006.25,30010.75,30006.25,30008.25,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,342,491.05
1784090820,30008,30013,30007.75,30009.5,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,385,490.4
1784090880,30010,30012.75,30007.25,30010.5,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,212,473.95
1784090940,30010,30010,30004.5,30005,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,351,446.85
1784091000,30004.75,30010.5,30003.5,30008.75,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,366,410.05
1784091060,30008.75,30010.25,30005,30010,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,166,392.35
1784091120,30010,30016,30009.5,30014.75,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,486,392.6
1784091180,30014.75,30017.75,30014.25,30015.5,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,422,395.45
1784091240,30015.5,30017.25,30011.75,30012,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,321,382.65
1784091300,30012,30014.5,30008.75,30012.75,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,281,379.1
1784091360,30013.25,30016.5,30007.5,30009.5,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,302,343.55
1784091420,30009.25,30012,30007,30008.5,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,289,339.8
1784091480,30008.25,30017,30007.75,30015.5,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,330,332.15
1784091540,30016,30024.75,30010.75,30021.5,0.017262030951846852,21.25,1,1,1,0.017262030951846852,21.25,0,0,0,0,1060,370.25
1784091600,30022,30058.5,30022,30049.75,0.012244598326948276,21.25,1,1,1,0.012244598326948276,21.25,0,0,0,0,6083,661.9
1784091660,30050.5,30055.25,30013.5,30027,0.012244598326948276,21.25,1,1,1,0.012244598326948276,21.25,0,0,0,0,3497,819.05
1784091720,30026.75,30029.75,30000.75,30029.25,0.012244598326948276,21.25,1,1,1,0.012244598326948276,21.25,0,0,0,0,2708,923.85
1784091780,30029.5,30035.75,30013.5,30015.5,0.012244598326948276,21.25,1,1,1,0.012244598326948276,21.25,0,0,0,0,1365,970.55
1784091840,30015.25,30021.5,30009.5,30014,0.012244598326948276,21.25,1,1,1,0.012244598326948276,21.25,0,0,0,0,907,1001.6
1784091900,30014,30017,30005.25,30006,0.012244598326948276,21.25,1,1,1,0.012244598326948276,21.25,0,0,0,0,850,1036.15
1784091960,30005.75,30006.25,29991,29994.25,0.012244598326948276,21.25,1,1,1,0.012244598326948276,21.25,0,0,0,0,1661,1102.1
1784092020,29994.25,30008.5,29993.5,30002.25,0.012244598326948276,21.25,1,1,1,0.012244598326948276,21.25,0,0,0,0,960,1130.85
1784092080,30003.25,30015.25,30000.75,30009.75,0.012244598326948276,21.25,1,1,1,0.012244598326948276,21.25,0,0,0,0,879,1164.2
1784092140,30010.25,30023.75,30009.25,30022.75,0.012244598326948276,21.25,1,1,1,0.012244598326948276,21.25,0,0,0,0,940,1193.65
1784092200,30023,30026.75,30002.5,30002.5,0.012244598326948276,21.25,1,1,1,0.012244598326948276,21.25,0,0,0,0,1282,1239.45
1784092260,30003,30005,29996.5,29998.5,0.012244598326948276,21.25,1,1,1,0.012244598326948276,21.25,0,0,0,0,971,1279.7
1784092320,29998.75,30001,29995,29999.75,0.012244598326948276,21.25,1,1,1,0.012244598326948276,21.25,0,0,0,0,660,1288.4
1784092380,29999.25,30016.5,29997,30007.5,0.012244598326948276,21.25,1,1,1,0.012244598326948276,21.25,0,0,0,0,1467,1340.65
1784092440,30006,30012,29995.25,30000,0.012244598326948276,21.25,1,1,1,0.012244598326948276,21.25,0,0,0,0,803,1364.75
1784092500,29999.75,30006.5,29995.25,30006,0.012244598326948276,21.25,1,1,1,0.012244598326948276,21.25,0,0,0,0,717,1386.55
1784092560,30005.75,30007.25,30001.5,30005.75,0.012244598326948276,21.25,1,1,1,0.012244598326948276,21.25,0,0,0,0,482,1395.55
1784092620,30005.75,30018.5,30005,30016.75,0.012244598326948276,21.25,1,1,1,0.012244598326948276,21.25,0,0,0,0,647,1413.45
1784092680,30017.25,30019,30011.75,30017.75,0.012244598326948276,21.25,1,1,1,0.012244598326948276,21.25,0,0,0,0,483,1421.1
1784092740,30018.25,30023.25,30014.75,30018.5,0.012244598326948276,21.25,1,1,1,0.012244598326948276,21.25,0,0,0,0,544,1395.3
1784092800,30018.75,30025,30014,30024.5,0.012244598326948276,21.25,1,1,1,0.012244598326948276,21.25,0,0,0,0,571,1119.7
1784092860,30025,30025.25,30004.75,30004.75,0.012244598326948276,21.25,1,1,1,0.012244598326948276,21.25,0,0,0,0,704,980.05
1784092920,30005.5,30005.5,29996.5,30002.75,0.012244598326948276,21.25,1,1,1,0.012244598326948276,21.25,0,0,0,0,760,882.65
1784092980,30003.25,30011.25,30003.25,30006.25,0.012244598326948276,21.25,1,1,1,0.012244598326948276,21.25,0,0,0,0,595,844.15
1784093040,30007.25,30008,29999,29999,0.012244598326948276,21.25,1,1,1,0.012244598326948276,21.25,0,0,0,0,466,822.1
1784093100,29998.75,29998.75,29986.75,29989,0.012244598326948276,21.25,1,1,1,0.012244598326948276,21.25,0,0,0,0,1105,834.85
1784093160,29989.25,29990,29982,29982.75,0.012244598326948276,21.25,1,1,1,0.012244598326948276,21.25,0,0,0,0,854,794.5
1784093220,29982.75,29985.5,29977.25,29979.75,0.012244598326948276,21.25,1,1,1,0.012244598326948276,21.25,0,0,0,0,1273,810.15
1784093280,29979.25,29986.5,29976.25,29979.5,0.012244598326948276,21.25,1,1,1,0.012244598326948276,21.25,0,0,0,0,691,800.75
1784093340,29979,29986.75,29976.5,29981.25,0.012244598326948276,21.25,1,1,1,0.012244598326948276,21.25,0,0,0,0,606,784.05
1784093400,29981.25,29988,29978.25,29979.75,0.012244598326948276,21.25,1,1,1,0.012244598326948276,21.25,0,0,0,0,588,749.35
1784093460,29980,29984.75,29967.25,29969,0.012244598326948276,21.25,1,1,1,0.012244598326948276,21.25,0,0,0,0,1182,759.9
1784093520,29970,29994.25,29970,29985.75,0.012244598326948276,21.25,1,1,1,0.012244598326948276,21.25,0,0,0,0,1472,800.5
1784093580,29985.5,29987.75,29979.5,29985.25,0.012244598326948276,21.25,1,1,1,0.012244598326948276,21.25,0,0,0,0,566,755.45
1784093640,29986.5,29995,29985.5,29992.5,0.012244598326948276,21.25,1,1,1,0.012244598326948276,21.25,0,0,0,0,652,747.9
1784093700,29992.25,29998.75,29988.75,29998.5,0.012244598326948276,21.25,1,1,1,0.012244598326948276,21.25,0,0,0,0,720,748.05
1784093760,29998.75,29999.75,29990.25,29998.25,0.012244598326948276,21.25,1,1,1,0.012244598326948276,21.25,0,0,0,0,678,757.85
1784093820,29998.5,30005.5,29997.5,30003,0.012244598326948276,21.25,1,1,1,0.012244598326948276,21.25,0,0,0,0,884,769.7
