time,open,high,low,close,MA fast,MA slow,Cloud fast,Cloud medium,Cloud slow,Volume
1786583700,29830.75,29838.25,29808.25,29817.75,,,29826.874621988,29827.68481208686,29827.68481208686,8957
1786584600,29817.5,29843.75,29813.75,29836.75,,,29831.812310994,29829.49784966949,29829.49784966949,8849
1786585500,29837,29865.75,29828,29857.5,,,29844.656155497,29835.09827973559,29835.09827973559,9374
1786586400,29857.5,29872,29853.75,29862,,,29853.328077748498,29840.478623788473,29840.478623788473,6735
1786587300,29862,29869.5,29857,29861.75,,,29857.53903887425,29844.73289903078,29844.73289903078,4494
1786588200,29861.5,29877.75,29831,29873.75,,,29865.644519437126,29850.536319224622,29850.536319224622,12685
1786589100,29873.25,29875,29865,29868.75,,,29867.197259718563,29854.179055379696,29854.179055379696,4324
1786590000,29868.5,29876,29865.5,29874,,,29870.598629859283,29858.143244303756,29858.143244303756,3147
1786590900,29874,29879.5,29871.25,29874,,,29872.29931492964,29861.314595443004,29861.314595443004,2968
1786591800,29874.75,29880.25,29865.5,29875.75,,,29874.02465746482,29864.2016763544,29864.2016763544,3160
1786592700,29876.75,29881,29875,29878.25,,,29876.13732873241,29867.011341083522,29867.011341083522,2118
1786593600,29878.25,29892.25,29869,29870,,,29873.068664366205,29867.609072866817,29867.609072866817,5733
1786594500,29870,29884,29854,29876.75,,,29874.909332183102,29869.437258293452,29869.437258293452,8192
1786595400,29876.75,29895.75,29876,29879,,,29876.95466609155,29871.34980663476,29871.34980663476,5340
1786596300,29879,29895,29873,29878.5,,,29877.727333045776,29872.779845307807,29872.779845307807,4708
1786597200,29879.75,29916.75,29874,29915,,,29896.363666522888,29881.223876246244,29881.223876246244,7092
1786598100,29915.25,29922.5,29908,29920.75,,,29908.556833261442,29889.129100996994,29889.129100996994,6169
1786599000,29921,29924.25,29896.75,29903,,,29905.77841663072,29891.903280797596,29891.903280797596,8050
1786599900,29903,29908.5,29882.5,29883.75,,,29894.764208315362,29890.272624638077,29890.272624638077,5076
1786600800,29884.25,29896.5,29868.5,29893,,,29893.88210415768,29890.81809971046,29890.81809971046,8881
1786601700,29894,29905.75,29885.25,29897.5,,,29895.69105207884,29892.154479768367,29892.154479768367,4338
1786602600,29897.75,29905.5,29860.75,29862.75,,,29879.22052603942,29886.273583814695,29886.273583814695,8016
1786603500,29862.5,29890.5,29858.5,29888.25,,,29883.73526301971,29886.668867051754,29886.668867051754,5950
1786604400,29887.75,29893.5,29843.75,29853,,,29868.367631509856,29879.935093641405,29879.935093641405,10093
1786605300,29853.25,29873.5,29847.5,29871,,,29869.68381575493,29878.148074913122,29878.148074913122,6176
1786606200,29869.75,29882,29861,29879.5,,,29874.591907877464,29878.418459930497,29878.418459930497,4678
1786607100,29879.75,29881,29858,29860,,,29867.29595393873,29874.7347679444,29874.7347679444,4434
1786608000,29860,29872,29828.75,29838.25,,,29852.772976969365,29867.43781435552,29867.43781435552,14252
1786608900,29838.5,29864.75,29827.5,29858.5,,,29855.636488484684,29865.650251484414,29865.650251484414,7285
1786609800,29859,29865.75,29846,29862.75,,,29859.193244242342,29865.070201187533,29865.070201187533,4993
1786610700,29863,29875.25,29854.5,29861.5,,,29860.34662212117,29864.356160950025,29864.356160950025,5174
1786611600,29861.5,29868.5,29832.5,29832.5,,,29846.423311060586,29857.98492876002,29857.98492876002,5443
1786612500,29832.25,29849.75,29821.25,29837.5,,,29841.961655530293,29853.887943008016,29853.887943008016,5951
1786613400,29837,29861.75,29836.25,29860.75,,,29851.355827765146,29855.26035440641,29855.26035440641,4247
1786614300,29860.5,29879.75,29857.5,29877.5,,,29864.427913882573,29859.708283525128,29859.708283525128,4742
1786615200,29876.5,29878.25,29863,29875,,,29869.713956941287,29862.766626820103,29862.766626820103,4956
1786616100,29875.5,29884.5,29864,29872.5,,,29871.10697847064,29864.713301456082,29864.713301456082,4727
1786617000,29873.75,29881.25,29868.25,29877.75,,,29874.42848923532,29867.320641164864,29867.320641164864,3049
1786617900,29878,29886.25,29874.75,29880.5,,,29877.46424461766,29869.95651293189,29869.95651293189,3453
1786618800,29881,29892.25,29870,29872.5,,,29874.98212230883,29870.465210345512,29870.465210345512,5545
1786619700,29873,29876,29855.25,29862.25,,,29868.616061154415,29868.82216827641,29868.82216827641,5815
1786620600,29863,29888.75,29856.75,29888,,,29878.30803057721,29872.657734621127,29872.657734621127,6603
1786621500,29887.75,29895,29867,29869,,,29873.654015288605,29871.926187696903,29871.926187696903,7814
1786622400,29868.25,29872,29831.5,29841,,,29857.3270076443,29865.740950157524,29865.740950157524,13390
1786623300,29841,29868.25,29813,29836.75,,,29847.03850382215,29859.942760126018,29859.942760126018,13891
1786624200,29853.25,29894,29820,29846,,,29846.519251911075,29857.154208100816,29857.154208100816,25551
1786625100,29845.5,29881.5,29839.5,29880.75,,,29863.634625955536,29861.873366480653,29861.873366480653,13269
1786626000,29880.5,29921,29878.75,29908.5,,,29886.067312977768,29871.198693184524,29871.198693184524,23424
1786626900,29908.25,29920,29899.75,29910.25,,,29898.158656488886,29879.00895454762,29879.00895454762,15658
1786627800,29911.25,30053.75,29862.75,30013,,,29955.579328244443,29905.807163638096,29905.807163638096,187370
1786628700,30012.75,30181,30005.5,30175.75,,,30065.66466412222,29959.795730910475,29959.795730910475,128941
1786629600,30175.75,30214.5,30155.75,30205.5,,,30135.58233206111,30008.93658472838,30008.93658472838,81124
1786630500,30205.5,30237.75,30185,30233.5,,,30184.541166030554,30053.849267782705,30053.849267782705,66044
1786631400,30233,30267,30227.5,30236,,,30210.270583015277,30090.279414226163,30090.279414226163,69724
1786632300,30236,30241.5,30197.75,30199.5,,,30204.88529150764,30112.12353138093,30112.12353138093,72147
1786633200,30199.25,30233.5,30194,30217.5,,,30211.19264575382,30133.198825104744,30133.198825104744,68216
1786634100,30217.75,30240.25,30179.25,30188.5,,,30199.84632287691,30144.259060083794,30144.259060083794,70238
1786635000,30188.25,30198.25,30128.5,30156.75,,,30178.298161438455,30146.757248067035,30146.757248067035,89250
1786635900,30156.75,30156.75,30104,30115.25,,,30146.774080719228,30140.45579845363,30140.45579845363,61395
1786636800,30115.5,30173.25,30114,30141.5,,,30144.137040359616,30140.664638762904,30140.664638762904,49307
1786637700,30141,30189.25,30133.25,30187,,,30165.568520179808,30149.931711010322,30149.931711010322,37858
1786638600,30186.75,30199.75,30168,30183.5,,,30174.534260089902,30156.64536880826,30156.64536880826,32819
1786639500,30183.25,30203.5,30176.25,30193.5,,,30184.01713004495,30164.016295046607,30164.016295046607,26465
1786640400,30194,30233,30192.75,30226,,,30205.008565022476,30176.413036037287,30176.413036037287,31572
1786641300,30226.25,30250.25,30224.25,30237.5,,,30221.25428251124,30188.63042882983,30188.63042882983,28653
1786642200,30237.75,30244.5,30212.25,30214.5,,,30217.87714125562,30193.804343063865,30193.804343063865,24881
1786643100,30214.5,30228.25,30203.5,30204.25,,,30211.06357062781,30195.89347445109,30195.89347445109,25735
1786644000,30205,30215.5,30189.25,30201.25,,,30206.156785313906,30196.964779560873,30196.964779560873,27318
1786644900,30201.5,30208,30181,30192,,,30199.078392656953,30195.9718236487,30195.9718236487,26874
1786645800,30192.25,30236.75,30191.5,30228.5,,,30213.78919632848,30202.47745891896,30202.47745891896,33205
1786646700,30229,30246,30228.25,30244,,,30228.89459816424,30210.781967135168,30210.781967135168,22627
1786647600,30244.25,30273.25,30231.75,30238.75,,,30233.82229908212,30216.375573708134,30216.375573708134,40255
1786648500,30238.5,30245.75,30214.75,30222.75,,,30228.28614954106,30217.650458966506,30217.650458966506,37698
1786649400,30223,30227.75,30202.75,30204.75,,,30216.51807477053,30215.070367173204,30215.070367173204,32869
1786650300,30204.75,30207.5,30173.5,30194.75,,,30205.634037385265,30211.006293738563,30211.006293738563,54133
1786651200,30194.5,30219.5,30141,30208.75,,,30207.192018692633,30210.55503499085,30210.55503499085,31102
1786652100,30208.25,30214.25,30191.25,30198.5,,,30202.846009346315,30208.144027992683,30208.144027992683,7130
1786653000,30197.5,30215.5,30194.5,30209.75,,,30206.298004673157,30208.465222394145,30208.465222394145,4780
1786653900,30209.5,30219.5,30206.5,30216.25,,,30211.274002336577,30210.022177915314,30210.022177915314,4199
1786658400,30213,30218,30186.75,30196.5,,,30203.88700116829,30207.317742332252,30207.317742332252,8170
1786659300,30196.25,30206.5,30189.75,30198.25,,,30201.068500584144,30205.504193865803,30205.504193865803,4058
1786660200,30198.25,30210,30197.5,30207.25,,,30204.159250292072,30205.853355092644,30205.853355092644,3801
1786661100,30206.75,30207.5,30199.75,30204.5,,,30204.329625146034,30205.582684074114,30205.582684074114,2054
1786662000,30203,30225.75,30199.25,30224.75,,,30214.539812573017,30209.41614725929,30209.41614725929,5411
1786662900,30224.75,30227.25,30192.25,30199,,,30206.769906286507,30207.33291780743,30207.33291780743,8039
1786663800,30199,30204.25,30193,30196.5,,,30201.634953143253,30205.166334245943,30205.166334245943,4546
1786664700,30196.5,30205.25,30188.75,30203.25,,,30202.442476571625,30204.783067396755,30204.783067396755,5087
1786665600,30203.25,30232.5,30196,30200.5,,,30201.471238285812,30203.926453917404,30203.926453917404,18781
1786666500,30200.75,30204.5,30177,30185,,,30193.235619142906,30200.14116313392,30200.14116313392,11029
1786667400,30184.5,30191.75,30173.75,30178.5,,,30185.867809571453,30195.812930507138,30195.812930507138,7176
1786668300,30179.25,30186.75,30165.25,30169.75,,,30177.80890478573,30190.60034440571,30190.60034440571,8306
1786669200,30169.5,30169.75,30124.25,30128.75,,,30153.279452392864,30178.23027552457,30178.23027552457,19575
1786670100,30129,30154.75,30124.25,30152.5,,,30152.88972619643,30173.084220419656,30173.084220419656,12561
1786671000,30152.75,30164.75,30140.5,30160.25,,,30156.569863098215,30170.517376335723,30170.517376335723,8781
1786671900,30159.75,30168.5,30149.5,30151.75,,,30154.159931549108,30166.763901068578,30166.763901068578,7402
1786672800,30152,30173.25,30149,30167.5,,,30160.829965774552,30166.911120854864,30166.911120854864,8016
1786673700,30167.25,30170.25,30156.25,30168,,,30164.414982887276,30167.12889668389,30167.12889668389,4907
1786674600,30168,30181,30167,30174.5,,,30169.457491443638,30168.603117347113,30168.603117347113,7028
1786675500,30174.5,30179.5,30149,30154.25,,,30161.85374572182,30165.73249387769,30165.73249387769,6967
1786676400,30154.5,30165.25,30150.75,30162.5,,,30162.17687286091,30165.085995102152,30165.085995102152,5035
1786677300,30162.25,30180.75,30161,30180,,,30171.088436430455,30168.068796081723,30168.068796081723,4667
1786678200,30180.5,30188.25,30155.5,30158.25,,,30164.669218215226,30166.105036865378,30166.105036865378,6250
1786679100,30157.5,30162.75,30151.75,30152.25,,,30158.459609107613,30163.334029492304,30163.334029492304,3065
1786680000,30152.75,30161,30144.25,30155.5,,,30156.979804553805,30161.767223593844,30161.767223593844,6026
1786680900,30155,30165.5,30150.25,30157.75,,,30157.364902276902,30160.963778875077,30160.963778875077,4132
1786681800,30158,30164,30136.5,30154.5,,,30155.93245113845,30159.67102310006,30159.67102310006,5849
1786682700,30154.75,30155.25,30145,30147.25,,,30151.591225569224,30157.186818480048,30157.186818480048,2479
1786683600,30147.5,30152.25,30128,30143,,,30147.295612784612,30154.34945478404,30154.34945478404,6096
1786684500,30144,30153.75,30138,30149.75,,,30148.522806392306,30153.42956382723,30153.42956382723,4283
1786685400,30149.75,30168,30140,30166.75,,,30157.636403196153,30156.093651061783,30156.093651061783,5181
1786686300,30166.75,30184,30164.75,30174,,,30165.81820159808,30159.674920849426,30159.674920849426,5433
1786687200,30174.5,30178.5,30149.5,30152.5,,,30159.15910079904,30158.23993667954,30158.23993667954,5990
1786688100,30153,30164.75,30145.75,30162.5,,,30160.829550399518,30159.09194934363,30159.09194934363,3940
1786689000,30162.25,30165.5,30149.25,30160,,,30160.41477519976,30159.273559474903,30159.273559474903,3440
1786689900,30160,30177.5,30160,30172.5,,,30166.45738759988,30161.918847579924,30161.918847579924,4002
1786690800,30173,30194.5,30171,30175.25,,,30170.853693799938,30164.585078063938,30164.585078063938,9354
1786691700,30175.25,30181.75,30171,30176.75,,,30173.80184689997,30167.01806245115,30167.01806245115,3502
1786692600,30177.5,30203.75,30173,30203.25,,,30188.525923449983,30174.26444996092,30174.26444996092,5209
1786693500,30203,30203.25,30191,30194.5,,,30191.51296172499,30178.311559968737,30178.311559968737,4834
1786694400,30194.5,30235,30187,30214,,,30202.756480862496,30185.44924797499,30185.44924797499,14386
1786695300,30213.5,30231.75,30200.25,30225.25,,,30214.003240431248,30193.40939837999,30193.40939837999,7955
1786696200,30225.5,30241,30221.5,30228,,,30221.001620215626,30200.32751870399,30200.32751870399,7172
1786697100,30228.25,30244.5,30220.5,30221.75,,,30221.375810107813,30204.612014963193,30204.612014963193,4262
1786698000,30221.25,30222,30210.25,30218.75,,,30220.062905053906,30207.439611970556,30207.439611970556,4483
1786698900,30218.5,30232.75,30214.5,30226.5,,,30223.281452526953,30211.251689576446,30211.251689576446,4609
1786699800,30226,30226.75,30206,30210.5,,,30216.890726263475,30211.101351661157,30211.101351661157,4652
1786700700,30210.5,30236.5,30207.25,30235,,,30225.945363131737,30215.881081328924,30215.881081328924,4944
1786701600,30234.25,30250,30233.25,30240.75,,,30233.34768156587,30220.85486506314,30220.85486506314,6236
1786702500,30241,30241.5,30222.5,30229,,,30231.173840782933,30222.48389205051,30222.48389205051,5141
1786703400,30229,30238.5,30223.5,30236.75,,,30233.961920391466,30225.33711364041,30225.33711364041,4685
1786704300,30236.75,30252.5,30233,30251.75,,,30242.85596019573,30230.61969091233,30230.61969091233,6273
1786705200,30251.5,30262.25,30246.75,30254.25,,,30248.552980097866,30235.345752729863,30235.345752729863,7683
1786706100,30254,30254.75,30241.75,30247.5,,,30248.026490048935,30237.77660218389,30237.77660218389,4946
1786707000,30247.75,30259.25,30237.25,30251.25,,,30249.638245024467,30240.47128174711,30240.47128174711,6610
1786707900,30251.5,30268,30249.75,30264,,,30256.819122512235,30245.17702539769,30245.17702539769,6498
1786708800,30264.5,30280.25,30206.75,30237,,,30246.909561256118,30243.541620318152,30243.541620318152,17606
1786709700,30237,30257,30226.25,30248.75,,,30247.82978062806,30244.58329625452,30244.58329625452,10884
1786710600,30251,30279.5,30246.75,30266,,,30256.91489031403,30248.866637003615,30248.866637003615,14994
1786711500,30266.25,30279.5,30254,30268.5,,,30262.707445157015,30252.793309602894,30252.793309602894,11733
1786712400,30268.25,30287.25,30252.5,30253.5,,,30258.103722578508,30252.934647682316,30252.934647682316,13289
1786713300,30253.5,30262,30235.25,30241.5,,,30249.801861289256,30250.647718145854,30250.647718145854,20136
1786714200,30241.5,30269.5,30170,30260.5,,,30255.150930644628,30252.618174516683,30252.618174516683,179138
1786715100,30260.5,30280.75,30205,30226.5,,,30240.825465322312,30247.394539613346,30247.394539613346,143484
1786716000,30226.25,30272.25,30203,30221.25,,,30231.037732661156,30242.165631690677,30242.165631690677,97259
1786716900,30221.75,30229.5,30134.25,30159.5,,,30195.268866330578,30225.632505352543,30225.632505352543,120159
1786717800,30159.5,30176.25,30129,30155.5,,,30175.384433165287,30211.606004282035,30211.606004282035,87602
1786718700,30155.75,30166,30122.75,30122.75,,,30149.067216582644,30193.834803425627,30193.834803425627,53560
1786719600,30123,30145,30087.5,30090.25,,,30119.65860829132,30173.117842740503,30173.117842740503,72895
1786720500,30090.75,30111,30032.5,30072.75,,,30096.20430414566,30153.0442741924,30153.0442741924,86887
1786721400,30072.5,30074.5,30028.5,30049.25,,,30072.72715207283,30132.28541935392,30132.28541935392,58202
1786722300,30049.25,30073,30025,30066,,,30069.363576036416,30119.028335483137,30119.028335483137,56517
1786723200,30066.5,30084.5,30049.75,30080,,,30074.681788018206,30111.22266838651,30111.22266838651,47164
1786724100,30080.25,30107.5,30075.5,30101.5,,,30088.090894009103,30109.278134709206,30109.278134709206,34635
1786725000,30101,30102.25,30062.25,30067.25,,,30077.67044700455,30100.872507767366,30100.872507767366,47321
1786725900,30067,30076.75,30054.25,30059,,,30068.335223502276,30092.498006213893,30092.498006213893,31193
1786726800,30059.25,30079.75,30052.25,30069.25,,,30068.792611751138,30087.848404971115,30087.848404971115,29971
1786727700,30069.25,30076.5,30047,30059.75,,,30064.27130587557,30082.228723976892,30082.228723976892,30291
1786728600,30059.25,30072.25,30051,30058.25,,,30061.260652937784,30077.432979181514,30077.432979181514,26027
1786729500,30058.25,30084.5,30050,30081.25,,,30071.25532646889,30078.19638334521,30078.19638334521,24626
1786730400,30081.25,30091.75,30072.5,30079.25,,,30075.252663234445,30078.407106676168,30078.407106676168,22752
1786731300,30078.5,30093.5,30065,30067.25,,,30071.251331617223,30076.175685340935,30076.175685340935,23707
1786732200,30067.25,30090.25,30062.5,30087.25,,,30079.250665808613,30078.39054827275,30078.39054827275,22803
1786733100,30087.25,30104,30078,30088.25,,,30083.750332904307,30080.3624386182,30080.3624386182,23161
1786734000,30088.5,30094.75,30073,30083.25,,,30083.500166452155,30080.939950894557,30080.939950894557,23678
1786734900,30083,30103.75,30075,30096.25,,,30089.875083226078,30084.001960715646,30084.001960715646,20868
1786735800,30096.25,30115.5,30091.25,30108.75,,,30099.31254161304,30088.951568572516,30088.951568572516,25939
1786736700,30109,30148,30101,30144.5,,,30121.906270806518,30100.061254858014,30100.061254858014,48243
1786737600,30144.75,30153,30130,30133,,,30127.45313540326,30106.64900388641,30106.64900388641,23934
1786738500,30133.5,30135.25,30126.5,30131.25,,,30129.35156770163,30111.569203109128,30111.569203109128,4473
1786739400,30130.75,30144.5,30128.25,30142.25,,,30135.800783850813,30117.7053624873,30117.7053624873,5099
1786740300,30142.25,30154.75,30138.5,30154.75,,,30145.275391925406,30125.11428998984,30125.11428998984,4198
1786917600,30168.5,30203,30166.25,30197,,,30171.1376959627,30139.49143199187,30139.49143199187,13341
1786918500,30197.5,30201.25,30189.75,30193.5,,,30182.31884798135,30150.293145593496,30150.293145593496,4303
1786919400,30193.75,30196.5,30189,30191.25,,,30186.784423990677,30158.484516474797,30158.484516474797,2895
1786920300,30191.5,30212,30187.75,30206,,,30196.39221199534,30167.987613179837,30167.987613179837,7979
1786921200,30205.25,30207.25,30195,30196.5,,,30196.446105997667,30173.69009054387,30173.69009054387,4646
1786922100,30197,30204.5,30191.5,30197.75,,,30197.098052998834,30178.502072435098,30178.502072435098,5480
1786923000,30197.5,30206.5,30193,30205.5,,,30201.299026499415,30183.901657948078,30183.901657948078,3995
1786923900,30205.25,30228,30204.5,30215,,,30208.149513249708,30190.12132635846,30190.12132635846,10407
1786924800,30215.5,30227.25,30207.75,30218.75,,,30213.449756624854,30195.84706108677,30195.84706108677,12884
1786925700,30219,30219.25,30189.5,30195.5,,,30204.474878312427,30195.777648869414,30195.777648869414,12047
1786926600,30195.75,30198.25,30185.25,30190.25,,,30197.36243915621,30194.672119095532,30194.672119095532,7806
1786927500,30189.75,30203,30185.75,30201.25,,,30199.306219578106,30195.987695276424,30195.987695276424,5745
1786928400,30201.25,30237.25,30200,30213.75,,,30206.528109789055,30199.54015622114,30199.54015622114,18061
1786929300,30213.75,30245,30204,30229.5,,,30218.014054894527,30205.53212497691,30205.53212497691,13295
1786930200,30230.25,30232.75,30191,30199,,,30208.507027447264,30204.22569998153,30204.22569998153,16087
1786931100,30199,30203,30186.5,30192,,,30200.253513723634,30201.78055998522,30201.78055998522,7040
1786932000,30192.5,30201.5,30185.75,30200.75,,,30200.501756861817,30201.574447988176,30201.574447988176,6653
1786932900,30200.75,30222.25,30197.75,30216.5,,,30208.50087843091,30204.55955839054,30204.55955839054,8661
1786933800,30216,30225.75,30211.25,30221.5,,,30215.000439215455,30207.947646712433,30207.947646712433,5449
1786934700,30220.5,30231,30219.75,30221.75,,,30218.375219607726,30210.708117369948,30210.708117369948,5594
1786935600,30222.5,30235,30221.25,30226.5,,,30222.437609803863,30213.86649389596,30213.86649389596,5543
1786936500,30226.25,30235.75,30226,30234,,,30228.21880490193,30217.89319511677,30217.89319511677,3409
1786937400,30234,30249,30225,30241,,,30234.609402450966,30222.514556093414,30222.514556093414,6469
1786938300,30241,30246.5,30239.25,30246.5,,,30240.554701225483,30227.31164487473,30227.31164487473,2867
1786939200,30246.25,30254.75,30243.75,30251.5,,,30246.02735061274,30232.149315899784,30232.149315899784,4563
1786940100,30251.25,30251.25,30240,30240.25,,,30243.13867530637,30233.769452719825,30233.769452719825,4297
1786941000,30240.5,30244.75,30234,30244.75,,,30243.944337653185,30235.96556217586,30235.96556217586,4305
1786941900,30244.5,30248.75,30233,30235.25,,,30239.597168826593,30235.822449740688,30235.822449740688,4225
1786942800,30235.25,30247,30234.25,30242.25,,,30240.923584413296,30237.10795979255,30237.10795979255,3930
1786943700,30242.75,30246.5,30230.25,30244.25,,,30242.586792206646,30238.53636783404,30238.53636783404,3786
1786944600,30244.25,30262.75,30237.25,30262.75,,,30252.668396103323,30243.37909426723,30243.37909426723,7354
1786945500,30262.75,30275.25,30260.5,30272.75,,,30262.709198051663,30249.253275413786,30249.253275413786,5797
1786946400,30272.5,30295,30267.25,30287.5,,,30275.10459902583,30256.902620331028,30256.902620331028,9197
1786947300,30288,30299.75,30272.25,30296.75,,,30285.927299512914,30264.872096264822,30264.872096264822,7810
1786948200,30296.5,30327.5,30293.25,30313.75,,,30299.838649756457,30274.647677011857,30274.647677011857,10973
1786949100,30313.5,30325.5,30311.25,30324.75,,,30312.29432487823,30284.668141609487,30284.668141609487,4527
1786950000,30324.5,30331.75,30273.75,30275.5,,,30293.897162439112,30282.83451328759,30282.83451328759,12672
1786950900,30276,30280.5,30260,30280,,,30286.948581219556,30282.26761063007,30282.26761063007,11217
1786951800,30280,30324.25,30276.75,30318.25,,,30302.599290609778,30289.464088504057,30289.464088504057,9950
1786952700,30318,30322.75,30305.5,30312.25,,,30307.42464530489,30294.021270803245,30294.021270803245,5362
1786953600,30312.5,30328,30296.25,30307,,,30307.212322652445,30296.617016642595,30296.617016642595,9691
1786954500,30306.75,30320,30302.75,30315,,,30311.10616132622,30300.293613314076,30300.293613314076,4556
1786955400,30315.75,30319.5,30287.5,30288.25,,,30299.67808066311,30297.88489065126,30297.88489065126,5785
1786956300,30287.75,30306,30283.75,30298.25,,,30298.964040331557,30297.957912521008,30297.957912521008,5973
1786957200,30298,30303,30288,30297.5,,,30298.23202016578,30297.866330016805,30297.866330016805,4508
1786958100,30298,30298.25,30267,30274.5,,,30286.36601008289,30293.193064013445,30293.193064013445,6115
1786959000,30274.5,30283,30267.5,30281.75,,,30284.058005041443,30290.904451210758,30290.904451210758,4636
1786959900,30281.75,30291.5,30276.25,30281,,,30282.52900252072,30288.923560968607,30288.923560968607,5128
1786960800,30281.25,30304.5,30273.75,30295.25,,,30288.88950126036,30290.188848774887,30290.188848774887,5692
1786961700,30295.25,30339.75,30279,30337.5,,,30313.19475063018,30299.65107901991,30299.65107901991,11349
1786962600,30337.25,30338.25,30292,30310.5,,,30311.84737531509,30301.82086321593,30301.82086321593,11206
1786963500,30311,30317.25,30304.5,30315,,,30313.423687657545,30304.456690572744,30304.456690572744,3195
1786964400,30315,30325.25,30295.75,30299.75,,,30306.586843828773,30303.515352458195,30303.515352458195,8799
1786965300,30300.25,30307.25,30284,30299.25,,,30302.918421914386,30302.662281966557,30302.662281966557,6855
1786966200,30299.75,30306.75,30292.25,30304.5,,,30303.709210957193,30303.029825573245,30303.029825573245,4812
1786967100,30304.5,30311,30286,30286,,,30294.8546054786,30299.623860458596,30299.623860458596,6247
1786968000,30286.75,30288.75,30246.75,30278.75,,,30286.8023027393,30295.449088366877,30295.449088366877,16645
1786968900,30279,30280.75,30221.25,30236.5,,,30261.65115136965,30283.6592706935,30283.6592706935,18213
1786969800,30238,30250.25,30183,30190,,,30225.825575684823,30264.9274165548,30264.9274165548,23412
1786970700,30190,30213.5,30180,30202,,,30213.91278784241,30252.341933243843,30252.341933243843,18945
1786971600,30202.25,30227.5,30198.75,30218.75,,,30216.331393921206,30245.623546595074,30245.623546595074,14773
1786972500,30219,30238.25,30205.25,30218.75,,,30217.540696960605,30240.24883727606,30240.24883727606,22725
1786973400,30218.75,30265.75,30165.25,30196,,,30206.770348480302,30231.399069820847,30231.399069820847,191088
1786974300,30196.25,30254.75,30174.25,30234.5,,,30220.635174240153,30232.019255856678,30232.019255856678,109706
1786975200,30235,30244.25,30160.5,30224.75,,,30222.692587120076,30230.56540468534,30230.56540468534,104707
1786976100,30224.5,30225.75,30156.5,30197,,,30209.84629356004,30223.852323748273,30223.852323748273,79697
1786977000,30197.75,30217,30185.75,30203.5,,,30206.67314678002,30219.78185899862,30219.78185899862,51975
1786977900,30204.75,30246,30199.75,30243.5,,,30225.08657339001,30224.525487198895,30224.525487198895,56484
1786978800,30243.75,30286.75,30232.5,30257.5,,,30241.293286695007,30231.120389759115,30231.120389759115,74035
1786979700,30257.75,30279,30255,30269.25,,,30255.271643347503,30238.746311807292,30238.746311807292,40495
1786980600,30269.75,30273,30201.25,30227.75,,,30241.51082167375,30236.547049445835,30236.547049445835,68559
1786981500,30228,30250,30214.75,30239.25,,,30240.380410836875,30237.087639556667,30237.087639556667,36059
1786982400,30239.5,30243.75,30200,30203.75,,,30222.06520541844,30230.420111645333,30230.420111645333,43596
1786983300,30203.75,30218.5,30195,30207,,,30214.53260270922,30225.736089316266,30225.736089316266,26336
1786984200,30207.5,30213,30182.25,30183.75,,,30199.14130135461,30217.338871453012,30217.338871453012,25410
1786985100,30184,30193.25,30175.25,30183.5,,,30191.320650677306,30210.57109716241,30210.57109716241,25000
1786986000,30183.75,30188,30128,30129.25,,,30160.285325338653,30194.306877729927,30194.306877729927,42363
1786986900,30129.25,30142.25,30093.5,30097,,,30128.64266266933,30174.84550218394,30174.84550218394,65008
1786987800,30096.75,30128.5,30086.25,30123.25,,,30125.946331334664,30164.526401747153,30164.526401747153,51409
1786988700,30123.25,30127.75,30096.5,30102,,,30113.973165667332,30152.021121397724,30152.021121397724,28962
1786989600,30102.5,30114.5,30079,30100.25,,,30107.111582833666,30141.66689711818,30141.66689711818,40033
1786990500,30100,30114,30089.25,30103.5,,,30105.30579141683,30134.033517694545,30134.033517694545,27152
1786991400,30103.5,30120,30092.5,30117.5,,,30111.402895708416,30130.726814155634,30130.726814155634,20520
1786992300,30117.5,30136.5,30115.25,30122,,,30116.701447854208,30128.981451324507,30128.981451324507,22846
1786993200,30122.5,30124.25,30083.5,30084.5,,,30100.600723927106,30120.085161059607,30120.085161059607,30666
1786994100,30084.25,30114.25,30082,30093.25,,,30096.925361963553,30114.718128847686,30114.718128847686,35620
1786995000,30093.5,30111.75,30088.25,30102.5,,,30099.71268098178,30112.274503078148,30112.274503078148,27098
1786995900,30103,30123.5,30066.5,30091,,,30095.35634049089,30108.01960246252,30108.01960246252,56496
1786996800,30091.75,30097.75,30069.75,30078,,,30086.678170245446,30102.015681970013,30102.015681970013,20641
1786997700,30078,30082.25,30068.5,30078.25,,,30082.464085122723,30097.26254557601,30097.26254557601,5241
1786998600,30077.75,30080.25,30060,30064.5,,,30073.48204256136,30090.71003646081,30090.71003646081,6927
1786999500,30064,30080.25,30053.25,30080.25,,,30076.86602128068,30088.618029168647,30088.618029168647,6625
1787004000,30078.75,30091.5,30069.75,30073.5,,,30075.18301064034,30085.59442333492,30085.59442333492,8650
1787004900,30074.5,30087,30062,30076,,,30075.591505320168,30083.675538667936,30083.675538667936,6428
1787005800,30075,30077.25,30067,30071.25,,,30073.420752660084,30081.190430934348,30081.190430934348,3831
1787006700,30071,30083.75,30069.25,30078.25,,,30075.83537633004,30080.60234474748,30080.60234474748,3465
1787007600,30079.25,30087.5,30070,30081.5,,,30078.66768816502,30080.781875797984,30080.781875797984,4430
1787008500,30081.5,30089.75,30071.5,30084,,,30081.33384408251,30081.425500638386,30081.425500638386,4415
