time,open,high,low,close,EMA,Volume,Volume MA,EMA Direction (debug),Order Sent Long,Order Sent Short,Cancelled (Long side),Cancelled (Short side)
1785468060,28463.25,28471.5,28461.5,28467.5,,1279,905.2,1,0,0,0,0
1785468120,28467.5,28471.5,28461.75,28462.5,,768,901.8,1,0,0,0,0
1785468180,28462.5,28468.25,28451.5,28466.5,,1402,950.5,1,0,0,0,0
1785468240,28466.25,28466.75,28452.25,28461,,760,955.15,1,0,0,0,0
1785468300,28461.75,28465.75,28458,28459.75,,436,957.8,1,0,0,0,0
1785468360,28460.25,28471,28460,28469.75,,687,968.7,1,0,0,0,0
1785468420,28469.75,28471.5,28464,28464.75,,633,984.65,1,0,0,0,0
1785468480,28465.25,28476.5,28465,28474.25,,995,1011.2,1,0,0,0,0
1785468540,28474,28475.5,28460.5,28464.5,28444.464543423695,809,1036.65,1,0,0,0,0
1785468600,28464.5,28474.5,28459.25,28470.75,,818,1036.65,1,0,0,0,0
1785468660,28470.25,28478.75,28464.75,28478.25,,829,1009.1,1,0,0,0,0
1785468720,28476.5,28477.25,28466.75,28474,,787,964.6,1,0,0,0,0
1785468780,28472.75,28475.25,28462.5,28463.25,,946,976.9,1,0,0,0,0
1785468840,28464.75,28466.25,28453.25,28454.75,,1480,994.35,1,0,0,0,0
1785468900,28454,28463.5,28452,28457.75,,762,988.9,1,0,0,0,0
1785468960,28457.25,28469,28456.75,28462,,628,945.15,1,0,0,0,0
1785469020,28462.5,28464.5,28456.25,28459.25,,470,906.4,1,0,0,0,0
1785469080,28458.25,28465,28455,28463.75,,432,898.75,1,0,0,0,0
1785469140,28463.75,28470.25,28461.5,28465.75,,532,860.25,1,0,0,0,0
1785469200,28466.25,28469,28455,28464.75,,633,804.3,1,0,0,0,0
1785469260,28464.25,28466,28453.25,28457.75,,559,768.3,1,0,0,0,0
1785469320,28459,28465,28456.25,28462.25,,373,748.55,1,0,0,0,0
1785469380,28461.75,28464.5,28457.25,28460.75,,264,691.65,1,0,0,0,0
1785469440,28461,28463.75,28456.75,28463,28450.64302894913,255,666.4,1,0,0,0,0
1785469500,28462.25,28466.25,28455.25,28458.75,,586,673.9,1,0,0,0,0
1785469560,28458.5,28459.5,28445.25,28449,,1122,695.65,1,0,0,0,0
1785469620,28448.5,28450.75,28435.75,28438,,1342,731.1,-1,0,0,0,0
1785469680,28437.75,28445.25,28431,28444,,1396,751.15,-1,0,0,0,0
1785469740,28445.5,28448.25,28427.25,28431.25,,1178,769.6,-1,0,0,0,0
1785469800,28431,28444.75,28428.25,28438.75,,881,772.75,-1,0,0,0,0
1785469860,28438.75,28449.25,28435,28440.25,,757,769.15,-1,0,0,0,0
1785469920,28440.75,28451.75,28437,28450.75,,702,764.9,1,0,0,0,0
1785469980,28451,28464.75,28449,28464,,1032,769.2,1,0,0,0,0
1785470040,28464.5,28469,28462.5,28464.5,,924,741.4,1,0,0,0,0
1785470100,28464.5,28470,28460.25,28461.25,,655,736.05,1,0,0,0,0
1785470160,28461.25,28470.75,28460,28466.5,,596,734.45,1,0,0,0,0
1785470220,28465.25,28471,28464.25,28465.25,,406,731.25,1,0,0,0,0
1785470280,28465.5,28468,28461,28462.25,,292,724.25,1,0,0,0,0
1785470340,28460.75,28465.5,28456.25,28458.75,28453.345352632754,422,718.75,1,0,0,0,0
1785470400,28459,28459.75,28423.5,28429,,1886,781.4,-1,0,0,0,0
1785470460,28429,28435.25,28421.75,28430,,1023,804.6,-1,0,0,0,0
1785470520,28430.25,28437.5,28428,28434.5,,646,818.25,-1,0,0,0,0
1785470580,28434.5,28453.5,28433,28445.5,,907,850.4,-1,0,0,0,0
1785470640,28445.75,28446,28437.5,28441.75,,447,860,-1,0,0,0,0
1785470700,28442.75,28453.25,28439.5,28445.5,,748,868.1,-1,0,0,0,0
1785470760,28445.25,28452.25,28438,28450.75,,589,841.45,1,0,0,0,0
1785470820,28451,28457.5,28444.5,28456.25,,550,801.85,1,0,0,0,0
1785470880,28456.5,28463.25,28456.5,28457.5,,672,765.65,1,0,0,0,0
1785470940,28458.25,28465.5,28456.5,28462.25,,456,729.55,1,0,0,0,0
1785471000,28462.75,28464,28457.5,28460.75,,429,706.95,1,0,0,0,0
1785471060,28461.5,28462.25,28452.75,28454,,425,690.35,1,0,0,0,0
1785471120,28454.5,28466.75,28452,28461.75,,596,685.05,1,1,0,0,0
1785471180,28462.25,28465.25,28454.75,28464,,361,651.5,1,0,0,0,0
1785471240,28465,28467.25,28461,28462.5,28456.396901755168,305,620.55,1,0,0,0,0
1785471300,28463,28464,28451.75,28456.5,,363,605.95,1,0,0,0,0
1785471360,28456.25,28476.25,28455.5,28472.75,,716,611.95,1,0,0,0,0
1785471420,28472,28472.25,28465.75,28470.75,,436,613.45,1,0,0,0,0
1785471480,28470.25,28486.25,28469.75,28483.75,,1161,656.9,1,1,0,0,0
1785471540,28483.75,28496.25,28482.75,28493.5,,1214,696.5,1,0,0,0,0
1785471600,28493,28498.25,28488.75,28497.5,,955,649.95,1,0,0,0,0
1785471660,28497,28498.75,28484.25,28489.5,,837,640.65,1,0,0,0,0
1785471720,28489.25,28494.5,28484.75,28488.25,,560,636.35,1,0,0,0,0
1785471780,28487.5,28494.25,28487.5,28493,,356,608.8,1,0,0,0,0
1785471840,28493.25,28502.25,28489.5,28500,,581,615.5,1,0,0,0,0
1785471900,28499.75,28501.75,28492.75,28501,,713,613.75,1,0,0,0,0
1785471960,28501,28503,28495,28498.25,,542,611.4,1,0,0,0,0
1785472020,28498,28506,28496,28499.75,,556,611.7,1,0,0,0,0
1785472080,28499.25,28512.25,28498.75,28506.5,,954,625.8,1,0,0,0,0
1785472140,28506.75,28512,28504.5,28511,28474.597934503447,426,624.3,1,0,0,0,0
1785472200,28510.75,28514,28510.5,28511,,514,628.55,1,0,0,0,0
1785472260,28511.25,28514.75,28507,28508.25,,705,642.55,1,0,0,0,0
1785472320,28508.75,28523.5,28508,28521,,717,648.6,1,0,0,0,0
